Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Dana Budeanu,dana.budeanu.79,100004273922830,,,,,763115,N/A,2023-07-07 15:04:35 EET,2023-07-07,15:04:35,Link,46,42,0,1,1,0,0,1,0,1,,-,0,0,0,N/A,https://www.facebook.com/dana.budeanu.79/posts/2637269633092142,ATAT!,https://www.facebook.com/100001732582070/posts/pfbid02pCkZdz3uiLWXzoqwrwpYHnoHnCB3v8MjtvgV6dK1k3woPnGfNYqUVGpi9e95J3FEl/,,,This is a re-share of a post,"O nota pentru colegi de breasla si parteneri de dialog cu care am colaborat, colaborez, dialoghez si cu care stiu ca se poate comunica profesional, decent si la obiect pe baza de logica si factologie (altfel spus ceea ce urmeaza nu are intentie polemica si nu vizeaza domeniul si opiniile intelectualilor publici sau influencerilor):

Cred ca actualul accent pus tot mai mult pe stigmatizarea unor partide politice izvorate tocmai din incapacitatea partidelor mainstream de a oferi reprezentare, voce si leadreship unui tot mai mare segment al electoratului romanesc (si european) este o eroare. 

Stigmatizarea si anularea si delegitimarea civica si electorala a acestui electorat - care este de multe ori facuta explict nu doar prin implicatie- este cel mai mare pericol la adresa democratiei. Sa nu uitam: el alcatuieste deja majoritati in unele tari si pluralitati masive in altele...Daca vom continua asa ""Democratia"" noastra incepe sa devina o gluma...

Discursul actual cu vadita tenta alarmista si electorala care prefigureaza in nota salvationista anul electoral 2024, va fi perceptul ca atare de public. SI va face mai mult rau decat bine cand vine vorba de climatul democratic...

Cu cat mainstreamul e mai strident, agresiv si vadit partizan in sensul emiterii unor asertiuni contra factuale cu privire la actualele probleme reale ale societatilor si economiilor noastre, cu atat mai mult deterioreaza el insusi fundamentele democratiei. Pseudo-problematizarea si pseudo-solutiile sunt pana la urma sursa ACTUALEI crize a sistemului  la care publicul reactioneaza...

Daca vom continua asa - si probabil asa vom continua, pentru ca asta se pare ca e linia europeana de tratare a problemei- climatul electoral pentru 2024 se prefigureaza ca unul diversionist, inconcludent si neconstructiv.

Problemele reale, asa cum sunt pereptute de public, NU pot fi escamotate spunandu-i publicului ca ele sunt ""populiste"" si ""extremiste"" si ca sunt folosite de partide ""anti-sistem"" care prin rationamente circulare sunt vilificate in relatie cu problemele respective etc. si ca publicul ar face bine sa revina la agenda standard asa cum a fost si este definita de establishment-ul care controleaza agenda oficiala si care e responsabil de aceste probleme. 

Rezultatul va fi o cacofonie electorala si o ocazie ratata de a identifica si gasi o cale democratica si electorala normala ptr rezolvarea problemelor, pe fundalul a ceea ce va fi -corect am eu impresia- perceput ca o imensa campanie diversionara menita sa apere un status qvo european care nu e sustentabil si care e pe cale sa isi piarda nu doar coerenta functionala dar si legitimitatea...

Nu stiu daca o sa putem sa refuzam- ca tara si sistem politic- termenii acestia de a duce campania din 2024. Dar daca nu putem sa o facem, macar sa nu aratam un exces de zel in a implementa acesta linie de abordare.

Si ar mai fi ceva. Daca notiunea epistocratica tehnocratic managerialist-birocratica elitista care se propune intre randuri ca solutie ar fi viabila, ar merita poate sa renutam la principiile democratiei liberale si sa ne mutam cu arme si bagaje in acea caruta. Dar tind sa cred ca nu e viabila. Si cu cat intarziem sa recunoastem asta, cu atat costurile economice, politice si sociale vor creste...",,,,46,-4.26
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46905,67458,2023-07-07 14:37:06 EET,2023-07-07,14:37:06,Photo,44,41,1,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/766497205481051,https://solidnews.ro/politica/2023/07/07/noi-acuzatii-pentru-firea-primele-masuri-dispuse/,https://www.facebook.com/photo.php?fbid=766497475481024&set=a.439547621509346&type=3,,,,,,,,44,1.02
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46900,67453,2023-07-06 20:32:19 EET,2023-07-06,20:32:19,Link,43,15,9,6,0,0,0,1,12,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/765915465539225,https://solidnews.ro/parteneri/2023/07/06/sora-gabrielei-firea-conducea-institutia-care-trebuia-sa-verifice-azilele-groazei-reactia-ministrului-se-incearca-intimidarea-mea/,https://solidnews.ro/parteneri/2023/07/06/sora-gabrielei-firea-conducea-institutia-care-trebuia-sa-verifice-azilele-groazei-reactia-ministrului-se-incearca-intimidarea-mea/,,,Sora Gabrielei Firea conducea instituția care trebuia să verifice azilele groazei. Reacția ministrului: Se încearcă intimidarea mea - Solid News,"Sora Gabrielei Firea conducea instituția care ar fi trebuit să verifice azilele groazei. Nela Vica Andrieș, fostă Vrânceanu, a fost întâi inspector și apoi șefă a Serviciului de Asistență și Proietecție Socială din Voluntari. Dezvăluirea a fost făcută de jurnaliștii Centrului de I...",,,,43,1.13
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46900,67453,2023-07-06 19:00:54 EET,2023-07-06,19:00:54,Link,43,10,6,10,0,0,0,5,12,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/765860322211406,https://solidnews.ro/politica/2023/07/06/afirmatii-scandaloase-in-cazul-abuzurilor-din-caminele-de-batrani-complicitatea-statului-si-justitia-care-elibereaza-tortionarii-de-batrani/,https://solidnews.ro/politica/2023/07/06/afirmatii-scandaloase-in-cazul-abuzurilor-din-caminele-de-batrani-complicitatea-statului-si-justitia-care-elibereaza-tortionarii-de-batrani/,,,Afirmații scandaloase în cazul abuzurilor din căminele de bătrâni - complicitatea statului și justiția care eliberează torționarii de bătrâni - Solid News,"Autor: Oana-Medeea Groza Complementar afirmațiilor jurnalistului Ion Spânu din cadrul emisiunii „Ce-i în Gușă, și-n căpușă”, în care acesta a devoalat caracatița corupției și complicitatea politrucilor în mafia azilelor, Iosefina Pascal prezentat în emisiunea „Scamatoriile Iosef...",,,,43,1.13
Sorin Rosca Stanescu,srstanescu,100044539801836,JOURNALIST,RO,"Jurnalist de investigatii extrem de incisiv, imi asum riscuri majore in lupta impotriva hotiei si ne",2012-11-01 10:27:57,76300,77217,2023-07-09 09:15:33 EET,2023-07-09,09:15:33,Link,43,26,12,3,0,2,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100044539801836/posts/829871701840816,,http://www.corectnews.com/politics/erdogan-mare-mutare-surpriz,,,Erdogan - mare mutare surpriză,"Recep Erdogan făcut o declarație care lasă statele NATO, cele mai multe dintre ele, cu gura căscată. A afirmat, nici mai mult nici mai puțin, că Turcia susține aderarea Ucrainei la NATO. Asta în timp ce tot Turcia anunță, în mod constant, că se opune primirii Cehiei. Se întâmplă doar...",,,,43,1.05
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46924,67477,2023-07-09 10:00:40 EET,2023-07-09,10:00:40,Link,42,36,1,3,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/767909478673157,https://solidnews.ro/parteneri/2023/07/09/trump-semneaza-angajamentul-de-a-apara-feminitatea-impotriva-ideologiei-de-gen-daca-va-fi-ales-in-2024/,https://solidnews.ro/parteneri/2023/07/09/trump-semneaza-angajamentul-de-a-apara-feminitatea-impotriva-ideologiei-de-gen-daca-va-fi-ales-in-2024/,,,Trump semnează angajamentul de a apăra feminitatea împotriva ideologiei de gen dacă va fi ales în 2024 - Solid News,"Grupul conservator de femei Concerned Women for America (CWA) a anunțat miercuri că fostul președinte Donald Trump, candidat la alegerile prezidențiale din 2024, a semnat angajamentul de a afirma „demnitatea unică a femeilor, care urmează să fie recunoscută în legislația și politica SUA...",,,,42,1.27
Adriana Bahmuteanu Official,,100044152373697,PERSON,RO,jurnalist si psiholog,2015-02-03 20:44:57,241601,290997,2023-07-07 01:06:42 EET,2023-07-07,01:06:42,Native Video,41,15,5,4,1,1,13,0,2,0,share,No,1488,1831872,0,00:01:06,https://www.facebook.com/100044152373697/posts/827588622056209,,https://www.facebook.com/misheen.soo/videos/592944029373340/,,,Misheen,,,,,41,-14.9
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46905,67458,2023-07-07 09:04:27 EET,2023-07-07,09:04:27,Link,40,33,6,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/766307175500054,https://solidnews.ro/politica/2023/07/07/efecte-politico-mediatice-ale-jocului-dur-de-putere-de-la-varful-statului-firea-grav-avariata-grindeanu-compromis-cu-coldea-ceo-ul-unui-trust-media-de-tip-um-concediat/,https://solidnews.ro/politica/2023/07/07/efecte-politico-mediatice-ale-jocului-dur-de-putere-de-la-varful-statului-firea-grav-avariata-grindeanu-compromis-cu-coldea-ceo-ul-unui-trust-media-de-tip-um-concediat/,,,"Efecte politico-mediatice ale jocului dur de putere de la vârful statului: Firea grav avariată, Grindeanu compromis cu Coldea, CEO-ul unui trust media de tip UM, concediat! - Solid News","Autor: Cozmin Gușă Demisia lui Eduard Hellvig de la conducerea SRI, respectiv numirea unui alt director civil, ar fi fost doar două evenimente importante dacă România era un stat așezat, cu o structură de putere echilibrată, și nu unul condus haotic, cu decidenți ce stau în echilibru inst...",,,,40,1.14
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46924,67477,2023-07-09 11:01:37 EET,2023-07-09,11:01:37,Link,38,31,0,3,0,2,1,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/767950105335761,https://solidnews.ro/politica/2023/07/09/avocatul-piperea-dezvaluie-operatiunea-evz-si-prezinta-adevaratii-proprietari-ai-ziarului/,https://solidnews.ro/politica/2023/07/09/avocatul-piperea-dezvaluie-operatiunea-evz-si-prezinta-adevaratii-proprietari-ai-ziarului/,,,Avocatul Piperea dezvăluie Operațiunea EVZ și prezintă adevărații proprietari ai ziarului - Solid News,"În emisiunea „România la apel”, moderată de Raul Giuglea la Realitatea Plus, avocatul Gheorghe Piperea a deconspirat operațiunea EVZ și a dezvăluit care sunt adevărații proprietari ai trust-urilor de presă așa-zis deținute de Dan Andronic, protagonistul a multiple scandaluri actuale c...",,,,38,1.15
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46900,67453,2023-07-06 13:29:21 EET,2023-07-06,13:29:21,Link,38,29,1,6,0,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/765639218900183,https://solidnews.ro/externe/2023/07/06/gusa-bogdan-comaroni-a-avut-dreptate-newsweek-ii-valideaza-teoria-referitoare-la-intelegerile-subterane-ruso-americane-pentru-razboiul-ucrainean-%f0%9f%92%aa%f0%9f%91%8f/:=:https://solidnews.ro/externe/2023/07/06/gusa-bogdan-comaroni-a-avut-dreptate-newsweek-ii-valideaza-teoria-referitoare-la-intelegerile-subterane-ruso-americane-pentru-razboiul-ucrainean-%F0%9F%92%AA%F0%9F%91%8F/,https://solidnews.ro/externe/2023/07/06/gusa-bogdan-comaroni-a-avut-dreptate-newsweek-ii-valideaza-teoria-referitoare-la-intelegerile-subterane-ruso-americane-pentru-razboiul-ucrainean-%f0%9f%92%aa%f0%9f%91%8f/,https://solidnews.ro/externe/2023/07/06/gusa-bogdan-comaroni-a-avut-dreptate-newsweek-ii-valideaza-teoria-referitoare-la-intelegerile-subterane-ruso-americane-pentru-razboiul-ucrainean-%F0%9F%92%AA%F0%9F%91%8F/,,"Gușă: Bogdan Comaroni a avut dreptate, Newsweek îi validează teoria referitoare la înțelegerile subterane ruso-americane pentru războiul ucrainean! 💪👏 - Solid News","(transcrierea editorialului vorbit din emisiunea “Ce-i în Gușă, și-n căpușă!”, de la GOLD FM) Autor: Cozmin Gușă Știți bine că încă acum un an și mai multe luni, undeva în martie 2022, Bogdan Comaroni, într-o discuție cu mine la Gold FM, a lansat această teorie că război...",,,,38,1.09
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89801,90969,2023-07-07 16:58:14 EET,2023-07-07,16:58:14,Link,38,12,1,3,0,2,19,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/726600569476114,Angela Tocilă: CTP - Scrâșnetul Carpaților,https://www.activenews.ro/opinii/Angela-Tocila-CTP-Scrasnetul-Carpatilor-183011,,,Angela Tocilă: CTP - Scrâșnetul Carpaților,"Când deschide CTP gura - acest Scrâșnet al Carpaților, undeva, intr-o sală de clasă plină de liceeni adormiți scârțâie creta pe tablă; undeva deraiază un mărfar, are loc o ...",,,,38,1.12
Sorin Rosca Stanescu,srstanescu,100044539801836,JOURNALIST,RO,"Jurnalist de investigatii extrem de incisiv, imi asum riscuri majore in lupta impotriva hotiei si ne",2012-11-01 10:27:57,76277,77194,2023-07-06 09:30:08 EET,2023-07-06,09:30:08,Link,37,32,4,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100044539801836/posts/827765902051396,,http://www.corectnews.com/politics/casa-unirea,,,Casa Unirea,Voi relansa un proiect extrem de generos făcând uz de „materialul clientului”. Casa Unirea. Un proiect despre care s-a vorbit insistent în PSD. O rețea națională de magazine ieftine cu produse alimentare și care ar putea face concurență supermarketurilor.,,,,37,-1.19
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46900,67453,2023-07-06 05:10:00 EET,2023-07-06,05:10:00,Native Video,36,26,1,6,2,1,0,0,0,0,owned,Yes,497,502,0,00:51:01,https://www.facebook.com/100063623349419/posts/765368302260608,Pastila lui Cristoiu 06.07.2023,https://www.facebook.com/radiogoldfmromania/videos/1033014787860745/,,,,,,,,36,-1.44
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89801,90969,2023-07-07 10:31:45 EET,2023-07-07,10:31:45,Link,36,22,0,7,5,0,1,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/726389782830526,Mihai Tîrnoveanu: 150 de Cruci la Valea Uzului! Suntem în deplină legitimitate!,https://www.activenews.ro/opinii/Mihai-Tirnoveanu-150-de-Cruci-la-Valea-Uzului-Suntem-in-deplina-legitimitate-183001,,,Mihai Tîrnoveanu: 150 de Cruci la Valea Uzului! Suntem în deplină legitimitate!,"Voi explica pe larg toate aspectele ridicării celor 150 de Cruci. Fiecare zi, fiecare ceas care trece, fără ca Eroii Armatei Române să aibă însemne creștine de căpătâi la Valea Uzului este ...",,,,36,1.06
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46900,67453,2023-07-06 17:00:52 EET,2023-07-06,17:00:52,Link,35,15,2,4,0,0,0,5,9,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/765778598886245,https://solidnews.ro/politica/2023/07/06/schingiuirea-batranilor-neputinciosi-din-azilele-groazei-facuta-cu-acordul-si-complicitatea-politrucilor/,https://solidnews.ro/politica/2023/07/06/schingiuirea-batranilor-neputinciosi-din-azilele-groazei-facuta-cu-acordul-si-complicitatea-politrucilor/,,,Schingiuirea bătrânilor neputincioși din azilele groazei făcută cu acordul și complicitatea politrucilor - Solid News,"Autor: Oana-Medeea Groza În emisiunea „Ce-i în Gușă, și-n căpușă”, moderată de Andrei Gușă la Radio Gold FM, jurnalistul Ion Spânu a realizat radiografia scandalului legat de „azilele morții”, prezentând cum caracatița corupției lovește din nou, atentând la integritatea și...",,,,35,1
